	FIPS104	DEPT_NAME	DEPTCO	MIGCO2	MUNICO	MUNI_NAME	MATCH_QUAL	MPIO	MPIOS	AREA	PERIMETER	WCOLGEN02_	WCOLGEN021	DPTO	NOMBRE_DPT	NOMBRE_MPI	NOMBRE_CAB	CLASEMUN	ZONA	OF_REG	REG_ZONAS	HECTARES	CENTROID_LNG	CENTROID_LAT
680	CO24	Risaralda	66	66	410	Balboa	100.0	075	66075	148930285.555	54721.8751857	684	236	66	RISARALDA	BALBOA	BALBOA	CM	ZONA02	DALES	DALESZONA02	14893.029	788514.3509650017	1035549.8421108483
681	CO33	Cundinamarca	25	25	272	Chaguaní	92.0	168	25168	173223410.783	59281.235666	685	696	25	CUNDINAMARCA	CHAGUANI	CHAGUANI	CM	ZONA03	DABOG	DABOGZONA03	17322.341	935822.9461298401	1038344.7512263266
682	CO36	Boyacá	15	15	137	Somondoco	100.0	761	15761	78836413.8746	40919.0690313	686	947	15	BOYACA	SOMONDOCO	SOMONDOCO	CM	ZONA06	DABOG	DABOGZONA06	7883.641	1068829.566398064	1036037.9340944451
683	CO33	Cundinamarca	25	25	269	Tabio	100.0	785	25785	73524120.1429	37440.0341406	687	769	25	CUNDINAMARCA	TABIO	TABIO	CM	ZONA04	DABOG	DABOGZONA04	7352.412	997651.7061785485	1037164.4257557743
684	CO11	Chocó	27	27	291	San José del Palmar	96.0	660	27660	529927031.797	94148.0866715	688	288	27	CHOCO	SAN JOSE DEL PALMAR	SAN JOSE DEL PALMAR	CM	ZONA01	DACLI	DACLIZONA01	52992.703	749584.1436289832	1032261.377098134
685	CO36	Boyacá	15	15	136	Almeida	100.0	022	15022	47982764.9395	35170.0729078	689	868	15	BOYACA	ALMEIDA	ALMEIDA	CM	ZONA06	DABOG	DABOGZONA06	4798.276	1074271.8880950608	1035817.1812406571
686	CO33	Cundinamarca	25	25	260	Guatavita	100.0	326	25326	139588997.346	47469.2895607	690	720	25	CUNDINAMARCA	GUATAVITA	GUATAVITA	CM	ZONA04	DABOG	DABOGZONA04	13958.9	1026734.7368697828	1034525.0981817386
687	CO29	Valle del Cauca	76	76	486	El Aguila	100.0	243	76243	271211923.96	67594.2831721	691	1033	76	VALLE DEL CAUCA	EL AGUILA	EL AGUILA	CM	ZONA01	DACLI	DACLIZONA01	27121.192	773580.2710695354	1032699.1967441146
688	CO36	Boyacá	15	15	135	Guayatá	91.0	325	15325	72298903.2625	35132.4782543	692	948	15	BOYACA	GUAYATA	GUAYATA	CM	ZONA06	DABOG	DABOGZONA06	7229.89	1061141.979381993	1035446.9701432218
689	CO31	Vichada	99	99	520	Sabanalarga	100.0	300	85300	352794398.585	99144.6122031	693	860	85	CASANARE	SABANALARGA	SABANALARGA	CM	ZONA10	DABOG	DABOGZONA10	35279.44	1117397.4887456556	1020445.0875996335
690	CO33	Cundinamarca	25	25	235	Cajicá	90.0	126	25126	49092778.9599	31366.6115372	694	692	25	CUNDINAMARCA	CAJICA	CAJICA	CM	ZONA04	DABOG	DABOGZONA04	4909.278	1003140.2294788104	1034696.826207628
691	CO33	Cundinamarca	25	25	273	San Juan de Rio Seco	100.0	662	25662	316482226.674	90782.4161747	695	757	25	CUNDINAMARCA	SAN JUAN DE RIO SECO	SAN JUAN DE RIO SECO	CM	ZONA03	DABOG	DABOGZONA03	31648.223	933267.2394353374	1025653.3359675788
692	CO24	Risaralda	66	66	407	Santa Rosa de Cabal	100.0	682	66682	510505874.346	102669.371764	696	246	66	RISARALDA	SANTA ROSA DE CABAL	SANTA ROSA DE CABAL	CM	ZONA02	DALES	DALESZONA02	51050.587	834577.847959839	1025965.698732998
693	CO33	Cundinamarca	25	25	272	Vianí	88.0	867	25867	77254932.3052	45897.7095939	697	782	25	CUNDINAMARCA	VIANI	VIANI	CM	ZONA03	DABOG	DABOGZONA03	7725.493	945152.1788701407	1031253.3494857308
694	CO33	Cundinamarca	25	25	264	Sopó	85.0	758	25758	119765226.518	49897.0872698	698	764	25	CUNDINAMARCA	SOPO	SOPO	CM	ZONA04	DABOG	DABOGZONA04	11976.523	1010510.6330272852	1030137.2822996554
695	CO36	Boyacá	15	15	135	San Luis de Gaceno	100.0	667	15667	474509264.594	101005.889594	699	957	15	BOYACA	SAN LUIS DE GACENO	SAN LUIS DE GACENO	CM	ZONA06	DABOG	DABOGZONA06	47450.926	1103166.8238542976	1021545.7036080839
696	CO28	Tolima	73	73	466	Líbano	90.0	411	73411	350323891.445	76679.1506533	700	200	73	TOLIMA	LIBANO	LIBANO	CM	ZONA06	DALES	DALESZONA06	35032.389	886021.9356968887	1026246.7421130281
697	CO28	Tolima	73	73	465	Lérida	90.0	408	73408	308548878.001	76412.4586279	701	199	73	TOLIMA	LERIDA	LERIDA	CM	ZONA05	DALES	DALESZONA05	30854.888	903022.3715823931	1028243.9393692899
698	CO33	Cundinamarca	25	25	271	Albán	88.0	019	25019	66449860.1076	36597.1357673	702	683	25	CUNDINAMARCA	ALBAN	ALBAN	CM	ZONA03	DABOG	DABOGZONA03	6644.986	956945.1095143259	1031577.4167165217
699	CO33	Cundinamarca	25	25	262	Gachetá	91.0	297	25297	353151384.677	81680.4691102	703	713	25	CUNDINAMARCA	GACHETA	GACHETA	CM	ZONA04	DABOG	DABOGZONA04	35315.138	1045230.364917053	1028139.2146244735
700	CO33	Cundinamarca	25	25	271	Guayabal de Síquima	94.0	328	25328	62749589.0578	39156.5191763	704	721	25	CUNDINAMARCA	GUAYABAL DE  SIQUIMA	GUAYABAL DE  SIQUIMA	CM	ZONA03	DABOG	DABOGZONA03	6274.959	952415.7328013384	1029551.4254653625
701	CO36	Boyacá	15	15	135	Santa María	94.0	690	15690	280870406.708	86684.6889103	705	956	15	BOYACA	SANTA MARIA	SANTA MARIA	CM	ZONA06	DABOG	DABOGZONA06	28087.041	1088584.9985988047	1021574.8218859541
702	CO28	Tolima	73	73	478	Ambalema	100.0	030	73030	228348508.481	74241.1177148	706	181	73	TOLIMA	AMBALEMA	AMBALEMA	CM	ZONA05	DALES	DALESZONA05	22834.851	916352.2928638792	1022980.3592769455
703	CO24	Risaralda	66	66	405	La Virginia	100.0	400	66400	30624113.5132	22984.9953779	707	241	66	RISARALDA	LA VIRGINIA	LA VIRGINIA	CM	ZONA02	DALES	DALESZONA02	3062.411	799406.9540190381	1033039.8007331874
704	CO33	Cundinamarca	25	25	263	Guasca	100.0	322	25322	324872800.926	78461.4317179	708	718	25	CUNDINAMARCA	GUASCA	GUASCA	CM	ZONA04	DABOG	DABOGZONA04	32487.28	1023750.5450792598	1021725.9788542798
705	CO33	Cundinamarca	25	25	269	El Rosal	100.0	260	25260	69579143.7278	33721.0370834	709	1072	25	CUNDINAMARCA	EL ROSAL	EL ROSAL	CM	ZONA03	DABOG	DABOGZONA03	6957.914	980757.9641613493	1028722.5635347278
706	CO36	Boyacá	15	15	135	Chivor	100.0	236	15236	108178195.251	56411.920168	710	1050	15	BOYACA	CHIVOR	CHIVOR	CM	ZONA06	DABOG	DABOGZONA06	10817.82	1078429.453316911	1026629.3667344579
707	CO33	Cundinamarca	25	25	236	Chía	85.0	175	25175	81091031.2587	41513.5661673	711	697	25	CUNDINAMARCA	CHIA	CHIA	CM	ZONA04	DABOG	DABOGZONA04	8109.103	1002489.9069328901	1027144.457026647
708	CO28	Tolima	73	73	477	Murillo	100.0	461	73461	282294239.102	75204.4568887	712	219	73	TOLIMA	MURILLO	MURILLO	CM	ZONA06	DALES	DALESZONA06	28229.424	867102.5710857792	1024233.3137596218
709	CO24	Risaralda	66	66	402	Pereira	100.0	001	66001	652365722.614	160427.340311	713	234	66	RISARALDA	PEREIRA	PEREIRA	CM	ZONA02	DALES	DALESZONA02	65236.572	816667.0502324693	1019130.3625995242
710	CO33	Cundinamarca	25	25	270	Tenjo	100.0	799	25799	100609406.777	47218.813262	714	771	25	CUNDINAMARCA	TENJO	TENJO	CM	ZONA04	DABOG	DABOGZONA04	10060.941	990596.3266655388	1024786.9805505894
711	CO33	Cundinamarca	25	25	272	Bituima	100.0	095	25095	52316644.7184	33867.8976047	715	689	25	CUNDINAMARCA	BITUIMA	BITUIMA	CM	ZONA03	DABOG	DABOGZONA03	5231.664	947737.9806765044	1025441.2845853769
712	CO33	Cundinamarca	25	25	237	Facatativá	94.0	269	25269	161595272.242	54916.9788676	716	705	25	CUNDINAMARCA	FACATATIVA	FACATATIVA	CM	ZONA03	DABOG	DABOGZONA03	16159.527	969481.3613759613	1024351.0819944841
713	CO24	Risaralda	66	66	404	Dosquebradas	100.0	170	66170	70940862.7059	43148.4029118	717	238	66	RISARALDA	DOSQUEBRADAS	DOSQUEBRADAS	CM	ZONA02	DALES	DALESZONA02	7094.086	821499.1583566195	1025219.3029563668
714	CO33	Cundinamarca	25	25	281	Ubalá	88.0	839	25839	318679929.26	74334.3891165	718	776	25	CUNDINAMARCA	UBALA	UBALA	CM	ZONA04	DABOG	DABOGZONA04	31867.993	1085298.3772052594	1004864.0823880114
715	CO29	Valle del Cauca	76	76	486	Ansermanuevo	100.0	041	76041	318042013.713	89732.492287	719	168	76	VALLE DEL CAUCA	ANSERMANUEVO	ANSERMANUEVO	CM	ZONA01	DACLI	DACLIZONA01	31804.201	776910.5015042145	1020796.7551943831
716	CO19	Meta	50	50	340	Puerto Gaitán	95.0	568	50568	16819951927.8	607787.225451	720	807	50	META	PUERTO GAITAN	PUERTO GAITAN	CM	ZONA12	DABOG	DABOGZONA12	1681995.193	1271496.5046527279	933479.0108877936
717	CO33	Cundinamarca	25	25	242	Madrid	100.0	430	25430	119157373.771	59597.2233645	721	732	25	CUNDINAMARCA	MADRID	MADRID	CM	ZONA03	DABOG	DABOGZONA03	11915.737	978238.0524773188	1017320.2678342125
718	CO29	Valle del Cauca	76	76	506	El Cairo	100.0	246	76246	145380638.506	59388.6806946	722	138	76	VALLE DEL CAUCA	EL CAIRO	EL CAIRO	CM	ZONA01	DACLI	DACLIZONA01	14538.064	753040.415802702	1018288.7172908476
719	CO33	Cundinamarca	25	25	270	Cota	100.0	214	25214	53163405.0928	35793.456145	723	702	25	CUNDINAMARCA	COTA	COTA	CM	ZONA04	DABOG	DABOGZONA04	5316.341	993073.3038495599	1019569.6770874354
720	CO33	Cundinamarca	25	25	273	Beltrán	91.0	086	25086	211619857.25	82781.2894615	724	688	25	CUNDINAMARCA	BELTRAN	BELTRAN	CM	ZONA03	DABOG	DABOGZONA03	21161.986	922382.9280935196	1012262.6230236758
721	CO33	Cundinamarca	25	25	274	Anolaima	100.0	040	25040	119869553.297	46277.3727462	725	686	25	CUNDINAMARCA	ANOLAIMA	ANOLAIMA	CM	ZONA03	DABOG	DABOGZONA03	11986.955	955268.0933061462	1019603.8891466795
722	CO34	Bogotá	11	11	088	Bogotá D. C.	80.0	001	11001	1650947779.13	323322.540454	726	684	11	SANTAFE DE BOGOTA D.C	SANTAFE DE BOGOTA D.C.	SANTAFE DE BOGOTA	CM	ZONA01	DABOG	DABOGZONA01	165094.778	985166.2877840832	965655.5191125236
723	CO33	Cundinamarca	25	25	262	Junín	88.0	372	25372	335214113.124	90751.911509	727	724	25	CUNDINAMARCA	JUNIN	JUNIN	CM	ZONA04	DABOG	DABOGZONA04	33521.411	1041016.8545228086	1009750.920989354
724	CO29	Valle del Cauca	76	76	492	Cartago	100.0	147	76147	355348517.926	85298.2498575	728	136	76	VALLE DEL CAUCA	CARTAGO	CARTAGO	CM	ZONA01	DACLI	DACLIZONA01	35534.852	789859.5781521815	1009900.5409480492
725	CO11	Chocó	27	27	291	Sipí	85.0	745	27745	1275141820.82	225143.291228	729	289	27	CHOCO	SIPI	SIPI	CM	ZONA07	DAMED	DAMEDZONA07	127514.182	721671.4989546001	995598.8099219735
726	CO33	Cundinamarca	25	25	263	La Calera	100.0	377	25377	348728505.377	86768.6280317	730	725	25	CUNDINAMARCA	LA CALERA	LA CALERA	CM	ZONA04	DABOG	DABOGZONA04	34872.851	1016089.3838025084	1009703.2486125398
727	CO29	Valle del Cauca	76	76	506	Argelia	100.0	054	76054	194123567.465	60162.0337232	731	167	76	VALLE DEL CAUCA	ARGELIA	ARGELIA	CM	ZONA01	DACLI	DACLIZONA01	19412.357	761718.9888650728	1012317.5164221486
728	CO33	Cundinamarca	25	25	275	Zipacón	91.0	898	25898	55621708.4955	31611.3778804	732	788	25	CUNDINAMARCA	ZIPACON	ZIPACON	CM	ZONA03	DABOG	DABOGZONA03	5562.171	963282.8304563803	1015893.7409019736
729	CO28	Tolima	73	73	465	Venadillo	100.0	861	73861	266569801.846	77084.8492887	733	218	73	TOLIMA	VENADILLO	VENADILLO	CM	ZONA05	DALES	DALESZONA05	26656.98	905046.0857305953	1010311.5880324941
730	CO33	Cundinamarca	25	25	272	Quipile	100.0	596	25596	130798704.48	51657.9351868	734	750	25	CUNDINAMARCA	QUIPILE	QUIPILE	CM	ZONA03	DABOG	DABOGZONA03	13079.87	944834.3081842507	1011372.8166537887
731	CO28	Tolima	73	73	477	Santa Isabel	100.0	686	73686	276489967.365	109850.45067	735	215	73	TOLIMA	SANTA ISABEL	SANTA ISABEL	CM	ZONA05	DALES	DALESZONA05	27648.997	873178.7189269725	1014173.4174245369
732	CO33	Cundinamarca	25	25	238	Funza	100.0	286	25286	69938954.9765	34394.3205664	736	708	25	CUNDINAMARCA	FUNZA	FUNZA	CM	ZONA03	DABOG	DABOGZONA03	6993.895	984805.1240638535	1014546.3251322956
733	CO33	Cundinamarca	25	25	281	Gachalá	91.0	293	25293	422911758.892	109742.447682	737	711	25	CUNDINAMARCA	GACHALA	GACHALA	CM	ZONA04	DABOG	DABOGZONA04	42291.176	1059252.373343829	1001690.0925874586
734	CO33	Cundinamarca	25	25	262	Gama	100.0	299	25299	102487552.379	41215.1922559	738	714	25	CUNDINAMARCA	GAMA	GAMA	CM	ZONA04	DABOG	DABOGZONA04	10248.755	1051137.0244497543	1012268.1175866527
735	CO33	Cundinamarca	25	25	275	Bojacá	90.0	099	25099	75997788.9837	48571.4900401	739	690	25	CUNDINAMARCA	BOJACA	BOJACA	CM	ZONA03	DABOG	DABOGZONA03	7599.779	971580.2740099332	1009752.0582604781
736	CO33	Cundinamarca	25	25	281	Ubalá	88.0	839	25839	385240618.889	97226.0673712	740	1079	25	CUNDINAMARCA	UBALA	UBALA	CM	ZONA04	DABOG	DABOGZONA04	38524.062	1085298.3772052594	1004864.0823880114
737	CO33	Cundinamarca	25	25	273	Pulí	85.0	580	25580	186894862.477	59376.7423062	741	747	25	CUNDINAMARCA	PULI	PULI	CM	ZONA03	DABOG	DABOGZONA03	18689.486	931834.2796521243	1008821.7273706621
738	CO33	Cundinamarca	25	25	274	Cachipay	100.0	123	25123	59415227.1593	33800.5549197	742	1046	25	CUNDINAMARCA	CACHIPAY	CACHIPAY	CM	ZONA03	DABOG	DABOGZONA03	5941.523	954936.6604006856	1011645.124288524
739	CO29	Valle del Cauca	76	76	492	Ulloa	100.0	845	76845	65907718.0342	40420.5576934	743	160	76	VALLE DEL CAUCA	ULLOA	ULLOA	CM	ZONA01	DACLI	DACLIZONA01	6590.772	807232.3973171525	1011095.277622627
740	CO33	Cundinamarca	25	25	275	Tena	100.0	797	25797	82088295.8828	39172.6191829	744	791	25	CUNDINAMARCA	TENA	TENA	CM	ZONA02	DABOG	DABOGZONA02	8208.83	965716.476248712	1007465.3124105517
741	CO33	Cundinamarca	25	25	281	Paratebueno	100.0	530	25530	776864522.858	153377.761579	745	744	25	CUNDINAMARCA	PARATEBUENO	PARATEBUENO	CM	ZONA12	DABOG	DABOGZONA12	77686.452	1099379.3819777274	979915.9025329024
742	CO33	Cundinamarca	25	25	243	Mosquera	100.0	473	25473	94870736.9694	43344.288991	746	735	25	CUNDINAMARCA	MOSQUERA	MOSQUERA	CM	ZONA03	DABOG	DABOGZONA03	9487.074	981092.0428507102	1006567.4907073533
743	CO28	Tolima	73	73	479	Anzoategui	100.0	043	73043	539869434.85	113264.403125	747	182	73	TOLIMA	ANZOATEGUI	ANZOATEGUI	CM	ZONA05	DALES	DALESZONA05	53986.943	873493.5355975186	1002822.6564983184
744	CO29	Valle del Cauca	76	76	506	Versalles	100.0	863	76863	449049540.657	96909.2441687	748	161	76	VALLE DEL CAUCA	VERSALLES	VERSALLES	CM	ZONA01	DACLI	DACLIZONA01	44904.954	749416.3372178285	1001393.1573057853
745	CO23	Quindio	63	63	400	Filandia	100.0	272	63272	143479444.03	60320.4608643	749	227	63	QUINDIO	FILANDIA	FILANDIA	CM	ZONA03	DALES	DALESZONA03	14347.944	819239.5353204513	1005234.3483296881
746	CO31	Vichada	99	99	520	Villanueva	100.0	440	85440	898121367.577	155828.468328	750	866	85	CASANARE	VILLANUEVA	VILLANUEVA	CM	ZONA12	DABOG	DABOGZONA12	89812.137	1137046.912793682	989179.5508301764
747	CO23	Quindio	63	63	397	Salento	100.0	690	63690	392965314.743	94470.8653205	751	233	63	QUINDIO	SALENTO	SALENTO	CM	ZONA03	DALES	DALESZONA03	39296.531	838624.6970394553	1001526.4695647929
748	CO29	Valle del Cauca	76	76	507	Toro	100.0	823	76823	192312612.693	65032.9967098	752	157	76	VALLE DEL CAUCA	TORO	TORO	CM	ZONA01	DACLI	DACLIZONA01	19231.261	772489.7505475938	1002883.0410925833
749	CO28	Tolima	73	73	479	Alvarado	100.0	026	73026	345205518.874	79690.1781672	753	180	73	TOLIMA	ALVARADO	ALVARADO	CM	ZONA06	DALES	DALESZONA06	34520.552	896429.6844103414	997046.83257029
750	CO33	Cundinamarca	25	25	273	La Mesa	100.0	386	25386	157196170.329	52999.8928662	754	726	25	CUNDINAMARCA	LA MESA	LA MESA	CM	ZONA02	DABOG	DABOGZONA02	15719.617	954126.6616559286	1003281.8584647011
751	CO29	Valle del Cauca	76	76	492	Alcalá	90.0	020	76020	90561747.5836	42038.608311	755	130	76	VALLE DEL CAUCA	ALCALA	ALCALA	CM	ZONA01	DACLI	DACLIZONA01	9056.175	807614.8713231569	1006004.5056878487
752	CO33	Cundinamarca	25	25	261	Fómeque	91.0	279	25279	476832866.536	113628.888683	756	706	25	CUNDINAMARCA	FOMEQUE	FOMEQUE	CM	ZONA04	DABOG	DABOGZONA04	47683.287	1030436.3677570113	990702.053984075
753	CO19	Meta	50	50	341	Barranca de Upia	100.0	110	50110	424780781.721	111871.323188	757	1001	50	META	BARRANCA DE UPIA	BARRANCA DE UPIA	CM	ZONA12	DABOG	DABOGZONA12	42478.078	1120678.6295574007	986315.0441661774
754	CO23	Quindio	63	63	397	Circasia	100.0	190	63190	62319810.9865	43184.133908	758	225	63	QUINDIO	CIRCASIA	CIRCASIA	CM	ZONA03	DALES	DALESZONA03	6231.981	821934.901413678	1000238.595201419
755	CO28	Tolima	73	73	456	Ibagué	90.0	001	73001	1159510710.89	204066.182144	759	178	73	TOLIMA	IBAGUE	IBAGUE	CM	ZONA04	DALES	DALESZONA04	115951.071	868725.3535189504	982104.0413007331
756	CO33	Cundinamarca	25	25	261	Choachí	91.0	181	25181	215369274.421	72738.9037692	760	699	25	CUNDINAMARCA	CHOACHI	CHOACHI	CM	ZONA04	DABOG	DABOGZONA04	21536.927	1015744.5000126158	996444.1668831141
757	CO33	Cundinamarca	25	25	275	San Antonio del Tequendama	100.0	645	25645	89478646.5614	39276.1923871	761	753	25	CUNDINAMARCA	SAN ANTONIO DEL TEQUENDAMA	SAN ANTONIO DE TEQUENDAMA	CM	ZONA02	DABOG	DABOGZONA02	8947.865	968665.4384685869	998657.2471401402
758	CO33	Cundinamarca	25	25	273	Jerusalén	93.0	368	25368	222687538.471	68014.8854354	762	723	25	CUNDINAMARCA	JERUSALEN	JERUSALEN	CM	ZONA02	DABOG	DABOGZONA02	22268.754	930251.7564321785	995356.4613199427
759	CO33	Cundinamarca	25	25	281	Medina	100.0	438	25438	1248469135.25	140789.723405	763	734	25	CUNDINAMARCA	MEDINA	MEDINA	CM	ZONA12	DABOG	DABOGZONA12	124846.914	1072953.3468745514	982401.0277615136
760	CO23	Quindio	63	63	400	Quimbaya	100.0	594	63594	83409479.5501	43982.2140714	764	232	63	QUINDIO	QUIMBAYA	QUIMBAYA	CM	ZONA03	DALES	DALESZONA03	8340.948	805033.2964421324	999617.4258220724
761	CO33	Cundinamarca	25	25	246	Soacha	100.0	754	25754	189434065.393	75651.5503202	765	763	25	CUNDINAMARCA	SOACHA	SOACHA	CM	ZONA02	DABOG	DABOGZONA02	18943.407	980984.0697079886	992228.1107221178
762	CO33	Cundinamarca	25	25	273	Anapoima	100.0	035	25035	119230013.583	50961.4695749	766	685	25	CUNDINAMARCA	ANAPOIMA	ANAPOIMA	CM	ZONA02	DABOG	DABOGZONA02	11923.001	948289.2429409574	993890.7816947605
763	CO28	Tolima	73	73	479	Piedras	100.0	547	73547	281282650.357	96916.9109206	767	205	73	TOLIMA	PIEDRAS	PIEDRAS	CM	ZONA06	DALES	DALESZONA06	28128.265	904714.4135442113	988286.1495168466
764	CO33	Cundinamarca	25	25	276	Apulo	100.0	599	25599	107489293.156	61103.9398124	768	751	25	CUNDINAMARCA	APULO	RAFAEL REYES	CM	ZONA02	DABOG	DABOGZONA02	10748.929	942642.2140169403	990063.6612108429
765	CO29	Valle del Cauca	76	76	507	Obando	100.0	497	76497	149716622.275	54566.3168722	769	148	76	VALLE DEL CAUCA	OBANDO	OBANDO	CM	ZONA01	DACLI	DACLIZONA01	14971.662	789324.0184744128	997091.8327164096
766	CO33	Cundinamarca	25	25	277	El Colegio	100.0	245	25245	120209810.371	44710.0966556	770	703	25	CUNDINAMARCA	EL COLEGIO	EL COLEGIO	CM	ZONA02	DABOG	DABOGZONA02	12020.981	959435.8769214936	993671.3174643676
767	CO33	Cundinamarca	25	25	276	Tocaima	100.0	815	25815	262127959.262	92496.306726	771	774	25	CUNDINAMARCA	TOCAIMA	TOCAIMA	CM	ZONA02	DABOG	DABOGZONA02	26212.796	935014.0875946942	982098.0065119659
768	CO33	Cundinamarca	25	25	273	Guataquí	92.0	324	25324	146620019.97	67836.0621521	772	719	25	CUNDINAMARCA	GUATAQUI	GUATAQUI	CM	ZONA02	DABOG	DABOGZONA02	14662.002	919071.2922432255	989169.7866064444
769	CO28	Tolima	73	73	474	Cajamarca	100.0	124	73124	480887200.163	94934.3029967	773	185	73	TOLIMA	CAJAMARCA	CAJAMARCA	CM	ZONA06	DALES	DALESZONA06	48088.72	840407.5854261996	980871.0195813325
770	CO29	Valle del Cauca	76	76	498	La Unión	92.0	400	76400	124101019.249	53935.8627962	774	146	76	VALLE DEL CAUCA	LA UNION	LA UNION	CM	ZONA01	DACLI	DACLIZONA01	12410.102	770230.3515207481	991819.4668361878
771	CO23	Quindio	63	63	399	Montenegro	100.0	470	63470	119160510.259	49172.4189831	775	230	63	QUINDIO	MONTENEGRO	MONTENEGRO	CM	ZONA03	DALES	DALESZONA03	11916.051	807368.3564160089	991834.8910977866
772	CO23	Quindio	63	63	395	Armenia	100.0	001	63001	113101711.09	47529.3182253	776	222	63	QUINDIO	ARMENIA	ARMENIA	CM	ZONA03	DALES	DALESZONA03	11310.171	817702.2736699433	990299.0011923691
773	CO29	Valle del Cauca	76	76	508	El Dovio	100.0	250	76250	328335538.434	101213.062945	777	140	76	VALLE DEL CAUCA	EL DOVIO	EL DOVIO	CM	ZONA01	DACLI	DACLIZONA01	32833.554	743505.9530331925	988427.828360788
774	CO29	Valle del Cauca	76	76	498	La Victoria	100.0	403	76403	310057073.39	76021.6685261	778	147	76	VALLE DEL CAUCA	LA VICTORIA	LA VICTORIA	CM	ZONA01	DACLI	DACLIZONA01	31005.707	789058.0943478489	986689.6004427065
775	CO33	Cundinamarca	25	25	265	Ubaque	100.0	841	25841	112956059.16	51172.4899179	779	777	25	CUNDINAMARCA	UBAQUE	UBAQUE	CM	ZONA04	DABOG	DABOGZONA04	11295.606	1009358.6249798784	987317.5396672939
776	CO33	Cundinamarca	25	25	246	Granada	100.0	312	25312	62769443.2418	33225.2741612	780	1051	25	CUNDINAMARCA	GRANADA	GRANADA	CM	ZONA02	DABOG	DABOGZONA02	6276.944	969418.9025724224	990383.8644553793
777	CO23	Quindio	63	63	396	Calarcá	91.0	130	63130	207784489.377	74611.9420636	781	224	63	QUINDIO	CALARCA	CALARCA	CM	ZONA03	DALES	DALESZONA03	20778.449	823915.8044444101	984963.7832069477
778	CO11	Chocó	27	27	291	El Litoral del San Juan	100.0	250	27250	4007312846.61	357454.248001	782	292	27	CHOCO	EL LITORAL DEL SAN JUAN	SANTA GENOVEVA DE DOCORDO	CM	ZONA03	DACLI	DACLIZONA03	400731.285	676615.1096370646	965276.2509593144
779	CO33	Cundinamarca	25	25	245	Sibate	100.0	740	25740	105487199.572	46161.3134293	783	760	25	CUNDINAMARCA	SIBATE	SIBATE	CM	ZONA02	DABOG	DABOGZONA02	10548.72	977583.4875305655	983418.9754572596
780	CO19	Meta	50	50	341	San Juanito	100.0	686	50686	202623862.263	59941.5464881	784	814	50	META	SAN JUANITO	SAN JUANITO	CM	ZONA12	DABOG	DABOGZONA12	20262.386	1042683.7116021723	981213.7254454237
781	CO29	Valle del Cauca	76	76	501	Roldanillo	100.0	622	76622	275300399.97	80086.3961387	785	153	76	VALLE DEL CAUCA	ROLDANILLO	ROLDANILLO	CM	ZONA01	DACLI	DACLIZONA01	27530.04	760615.7520880016	981542.1332345107
782	CO23	Quindio	63	63	398	La Tebaida	100.0	401	63401	92270308.3295	50011.999841	786	229	63	QUINDIO	LA TEBAIDA	LA TEBAIDA	CM	ZONA03	DALES	DALESZONA03	9227.031	806123.9957664126	982660.6563376526
783	CO33	Cundinamarca	25	25	277	Viotá	88.0	878	25878	198084938.203	63584.8615902	787	786	25	CUNDINAMARCA	VIOTA	VIOTA	CM	ZONA02	DABOG	DABOGZONA02	19808.494	952583.5991639054	980274.8377890644
784	CO33	Cundinamarca	25	25	277	Silvania	100.0	743	25743	174807644.63	60461.7627267	788	761	25	CUNDINAMARCA	SILVANIA	SILVANIA	CM	ZONA02	DABOG	DABOGZONA02	17480.764	966329.6301109439	980775.0840045795
785	CO28	Tolima	73	73	479	Coello	100.0	200	73200	443353172.903	99534.5910518	789	189	73	TOLIMA	COELLO	COELLO	CM	ZONA05	DALES	DALESZONA05	44335.317	902449.6821197681	970981.5390682395
786	CO29	Valle del Cauca	76	76	505	Zarzal	100.0	895	76895	354846888.465	87592.6126035	790	165	76	VALLE DEL CAUCA	ZARZAL	ZARZAL	CM	ZONA01	DACLI	DACLIZONA01	35484.689	776175.2854824339	973838.0031758706
787	CO33	Cundinamarca	25	25	265	Chipaque	100.0	178	25178	119082503.253	53251.7666984	791	698	25	CUNDINAMARCA	CHIPAQUE	CHIPAQUE	CM	ZONA04	DABOG	DABOGZONA04	11908.25	1000613.952899926	979626.722415717
788	CO29	Valle del Cauca	76	76	502	Sevilla	100.0	736	76736	921227370.748	170978.099197	792	156	76	VALLE DEL CAUCA	SEVILLA	SEVILLA	CM	ZONA01	DACLI	DACLIZONA01	92122.737	798196.5496790304	955332.2471341045
789	CO19	Meta	50	50	341	El Calvario	100.0	245	50245	197797201.615	70466.0860743	793	1025	50	META	EL CALVARIO	EL CALVARIO	CM	ZONA12	DABOG	DABOGZONA12	19779.72	1037362.5831982027	972941.1957440535
790	CO33	Cundinamarca	25	25	265	Caqueza	100.0	151	25151	117543320.172	52497.1137624	794	694	25	CUNDINAMARCA	CAQUEZA	CAQUEZA	CM	ZONA04	DABOG	DABOGZONA04	11754.332	1013730.3687686776	976559.2661694195
791	CO33	Cundinamarca	25	25	273	Nariño	100.0	483	25483	90049898.9876	51558.473486	795	736	25	CUNDINAMARCA	NARI¥O	NARI¥O	CM	ZONA02	DABOG	DABOGZONA02	9004.99	915429.9349929978	974690.7220905665
